2120062009600,6140,6140
5950005025700,3130,3130
5950003005000,1600,1600
0540002000900,2650,2650
1890023006000,1850,1850
1160003002900,3100,3100
1090005002600,7850,7850
1030004002500,6060,6060
2450001006200,2300,2300
0240001009400,1180,1180
6510056002100,1200,1200
2160047003600,2950,2950
2330003002600,1640,1640
0570005022900,4820,4820
0970001005300,1700,1700
1180001001900,4330,4330
5000412021900,2900,2900
1210001000400,3480,3480
0700002001600,3790,0
6710006016600,1850,1850
2100077005400,8370,8370
1000002006800,5280,5280
0440004004400,3510,3510
1060003006900,5220,5220
5200172004800,2600,2600
2200059005800,1900,1900
1950031014000,1660,1660
6000203006100,1240,1240
2280005004100,2780,2780
5510004003400,3270,3270
0810003008700,2550,2550
6020002008100,3630,3630
0360004020200,2620,2620
1810001013100,2510,2510
0390007008500,4190,0
5920012009500,3260,3260
6610002024300,980,0
6510008001600,2720,2720
1800080007300,5300,5300
1130002003500,5380,5380
0900001003200,3620,3620
2470002003100,6480,6480
0500003007400,2340,2340
1800A81006200,5050,5050
0200001007400,1650,1650
2330001005600,3780,3780
1740008026100,4240,4240
1650001003300,1790,1790
5230005002000,2860,2860
0870004019100,3470,3470
0030004001600,3190,3190
1790077004800,7540,0
2150065001200,4710,4710
1730005011300,1340,1340
0500007000800,3470,3470
0260002000700,2170,2170
5930007025700,2390,2390
1950030008000,3840,3840
0980004015400,5660,5660
1780026005400,6120,6120
2460002001600,2860,2860
5950001007200,590,590
1780025000800,2450,2450
1890024007200,2960,2960
0750004004300,2840,2840
6510007014300,1910,1910
0420001011000,14570,0
0690003005600,3470,3470
2440005003600,1940,0
5950009020000,2430,2430
0440004007900,4040,4040
2030026006800,2130,2130
0260001006100,3190,3190
1940010002500,2460,2460
5510003022700,3140,3140
1950028002000,1270,1270
0540006002800,13490,13490
1000002030700,3710,3710
0420004009600,3610,3610
5500041004200,3190,3190
0590002005200,2120,2120
0420A01000700,2800,2800
0360003002900,2510,2510
1810002007500,2620,2620
1150005006700,12730,12730
0540003021500,3070,3070
5710004011000,830,0
5610001022300,710,0
1970037012000,3620,3620
5900062002600,2290,2290
6710010012500,3620,3620
6610002025000,2810,2810
0670001003900,6360,6360
1800080037600,2560,2560
1960024006100,2340,2340
2150067010400,19680,19680
6510040000100,2100,0
1800A80015500,3890,3890
0390006015700,5750,5750
0550003002600,4900,4900
6010001019200,1840,1840
5930003006800,950,950
0700002003200,6450,6450
6510014004900,1930,1930
2080A57003900,5530,5530
5100223002000,1330,1330
5010008002100,2240,2240
1310004005000,6270,6270
0500007005000,3090,3090
2330001003700,4530,4530
0670003009600,1310,1310
5930004010300,3700,3700
6510051030900,1510,1510
1200002005400,3120,3120
0540005013600,3710,3710
0550006005900,1660,1660
1940009015200,1640,1640
1830002052400,5120,5120
1310007026700,3640,3640
6610002017700,3210,3210
2410002002800,2140,2140
1640006002100,1690,1690
2050024001100,1090,1090
6510039033500,2460,2460
5510010003900,5010,5010
1950028003800,2150,2150
0400005001200,2460,2460
0440004006100,2800,2800
6510009002500,3720,3720
5920007027300,21180,0
5290081001600,16960,16960
5930008035700,2030,2030
0540004019000,3580,3580
0310003006200,1800,1800
0320004003000,1410,1410
0570003002800,3290,3290
1000002024200,2910,2910
0370003041100,4760,4760
6510005011500,4100,4100
1760019019100,2970,2970
1940007012200,3000,3000
1750017005300,2820,2820
1740004005500,2940,2940
2080062010300,5510,5510
1830002033200,2590,2590
6410015008100,6360,6360
1760021005500,3450,3450
5820004001200,4240,4240
6510028008200,2880,2880
1800A80021300,4740,4740
0360006011100,3230,3230
5500041023200,2790,2790
1740008014300,1800,1800
1310007002500,3800,3800
2150065006600,7520,7520
1170A07025000,5520,5520
6010002018700,2960,2960
0480001005900,890,0
5510010007900,4260,4260
5400060001300,2180,2180
1950028014100,1290,1290
5940050012900,940,940
1300005006200,2840,2840
6710010005200,6480,6480
1230002011700,3090,3090
0370005021800,3690,3690
2190053009900,2480,2480
0360006021100,3310,3310
1030002003900,3530,3530
6510003021900,3900,3900
5950008041700,3530,3530
2140002005700,3890,3890
5950009010900,1430,1430
5270020017800,5010,5010
2430004001800,3450,3450
1940011016800,1910,1910
6410010001300,2720,2720
5290090001800,8400,8400
2070050017100,2630,2630
2100073016600,3610,3610
6510016004100,2590,2590
0960004001600,1170,1170
2350003006200,2670,2670
0400004012300,2950,2950
5900071024000,1840,1840
0920003022400,3700,3700
1790078008700,2830,2830
1730004002400,1340,1340
5900350072100,1990,1990
1220004007200,4350,4350
1120003002400,5120,5120
0380002006400,5090,5090
0530004023400,17320,0
2100074007000,3520,3520
1010002001900,4930,4930
6510016008800,2810,2810
0400006009400,3110,3110
0540003001300,2670,2670
0180001002600,1060,1060
2040017001900,3240,3240
1080001000800,3550,3550
5510009011700,5570,0
5510005004700,4110,4110
1990041010500,2370,2370
0340002009700,1440,1440
5820007008300,3720,3720
2350001000600,3380,3380
1100002004700,10800,10800
0410005005000,4160,4160
1790076010000,6130,6130
2110069000100,5620,5620
1760A23006600,4990,4990
0010003010200,1710,1710
0720001010900,1220,1220
5230006003100,2340,2340
1160002004600,10340,10340
1940012000800,2610,2610
0260002001000,3290,3290
1790076017400,5550,5550
0360003007000,2770,2770
2200057013700,2970,2970
0500005009200,3390,3390
0230003002000,7040,7040
1150007002100,6780,6780
2120066000300,2140,2140
2170049012900,9450,9450
1760020002900,3040,3040
0370001048400,3110,3110
5820011014200,4380,4380
5820013021500,3380,3380
5980080019000,640,0
1280001008200,3080,3080
5000342009900,1900,1900
0900001005000,3830,3830
5820011006100,3970,3970
5710003005600,330,330
0350004011800,1660,1660
5000203007000,1900,1900
0580003000800,4540,4540
1110003007200,3290,3290
2100074009800,3850,3850
1310007032700,3750,3750
6090015004500,2260,2260
0600003010800,3470,3470
5400112000200,1350,1350
1250003003600,2210,2210
0660003001500,5680,0
5510010021300,2390,2390
5820009013000,3220,3220
0380A03030300,2940,2940
5960008000200,17920,17920
6510004009400,2730,2730
0440006011200,3900,3900
6710007032300,1510,1510
2300001001200,4610,4610
1720018000300,5300,5300
6090005014700,1880,1880
2410002003900,1700,1700
6410014027100,2820,2820
1660002002600,3440,3440
2350003004100,2560,2560
6410006009300,2740,2740
1800A81003700,4230,4230
0500007006900,3700,3700
0570005020100,3410,3410
0460002005600,5070,5070
6410005004200,1960,1960
0490004020300,2150,2150
1070010001400,2290,2290
5930006003200,2550,2550
1650002006700,1040,1040
1740004010800,3270,3270
6710002001600,3400,3400
5950005063900,2920,2920
1800082015600,3170,3170
0460003014600,5950,5950
0960002004500,1330,1330
6510008016000,1860,1860
1770037018500,5760,5760
1000002028600,3780,3780
6510011008100,3890,3890
0390006000300,3330,3330
6510004010300,2660,2660
2030029017300,1680,1680
1940007006100,1230,1230
5710004006300,440,0
0750001012600,1520,1520
6710005009700,1240,1240
1810001013300,3080,3080
6510019004400,4260,4260
5510003015000,6220,6220
6510034000900,3650,3650
1920062012200,3690,3690
1740007001400,6840,0
5960009000800,1510,1510
2100076003800,4860,4860
6210003020200,1660,1660
5920010007700,4900,4900
6010002017700,2580,2580
5100170010300,1320,1320
2440005003300,3510,3510
6510035002600,4240,4240
6030003000600,14910,0
1970037011700,4080,4080
0020003001500,850,850
1010006010200,6340,6340
1070010010500,7060,7060
5920007017400,2110,2110
0400A02005900,5730,5730
6510031028100,4030,4030
1950028006700,2910,2910
1790077025300,7210,7210
0510004005100,2850,2850
5930007024300,3170,3170
0970001005800,4510,4510
6300121002000,1480,1480
0360001008500,3200,3200
2070052002500,2040,2040
0390003005400,1180,1180
0750003015000,1800,1800
5820011001300,3550,3550
1920064008100,1170,1570
2280001000100,3910,3910
1760022019900,4050,4050
1590069010200,1140,0
0400005011300,5100,5100
1960022003900,1580,1580
5900203001000,3850,3850
0460006001400,6610,6610
0460008010500,5910,5910
5210002015000,3650,3650
1000003009900,4770,4770
1890022012500,780,780
2440002006800,4080,4080
6210003003500,2210,2210
0980003004900,3480,3480
6510004010600,2810,2810
6510019004100,2960,2960
0370003019400,2280,2280
6710013016300,4660,4660
6510016001300,2940,2940
2110069002800,4610,4610
6210003004600,1180,1180
1640006000200,2640,2640
2450002010500,4290,4290
1790077002300,4000,0
1740009002100,3510,3510
1150005012500,5290,5290
6510011016700,5990,5990
5500094003100,3610,3610
0900003005000,2890,2890
0500002012000,3000,3000
0410003000500,2860,2860
5510004000200,2450,2450
2080055009000,2950,2950
